image_name,class_name,count,confidence
01010754.JPG,Tiger,1,0.9653775691986084
01010755.JPG,Tiger,1,0.8758327960968018
01010756.JPG,Tiger,1,0.8727625608444214
01010757.JPG,Tiger,1,0.9258003830909729
01160763.JPG,Tiger,1,0.8966392278671265
01160764.JPG,Tiger,1,0.911795973777771
03100771.JPG,Bear,1,0.8883302211761475
03100772.JPG,Bear,1,0.8926408886909485
03100773.JPG,Empty,1,0.8739438056945801
03120774.JPG,Bear,1,0.9039206504821777
03120775.JPG,Bear,1,0.9009465575218201
03120776.JPG,Bear,1,0.899353563785553
03120777.JPG,Bear,1,0.8876553773880005
03180782.JPG,Empty,1,0.8724221587181091
03180783.JPG,Tiger,1,0.919640064239502
03180784.JPG,Tiger,1,0.9208059906959534
03300792.JPG,Bear,1,0.8785797953605652
03300793.JPG,Bear,1,0.8782578706741333
03300794.JPG,Bear,1,0.8902177214622498
03300795.JPG,Bear,1,0.8801170587539673
04060796.JPG,Bear,1,0.9069727063179016
04060797.JPG,Bear,1,0.8934034109115601
04060798.JPG,Bear,1,0.8832827806472778
04060799.JPG,Bear,1,0.6999225616455078
04070809.JPG,Bear,1,0.8729829788208008
04070810.JPG,Bear,1,0.8884645700454712
04070812.JPG,Bear,1,0.8094927072525024
04070813.JPG,Bear,1,0.885794997215271
04070814.JPG,Bear,1,0.9142227172851562
04070815.JPG,Bear,1,0.7629015445709229
04070816.JPG,Bear,1,0.9196533560752869
04070817.JPG,Bear,1,0.9158816933631897
04130818.JPG,Bear,1,0.8968615531921387
04130819.JPG,Bear,1,0.9013360738754272
04130820.JPG,Bear,1,0.8809007406234741
04210821.JPG,Squirrel,1,0.7869969606399536
04210822.JPG,Squirrel,1,0.6472992300987244
04270839.JPG,Bear,1,0.8200990557670593
04270840.JPG,Bear,1,0.8113008141517639
04270847.JPG,Bear,1,0.9262926578521729
04270848.JPG,Bear,1,0.9057989120483398
04270849.JPG,Bear,1,0.8914111852645874
04270850.JPG,Bear,1,0.9094684720039368
04270856.JPG,Roe_Deer,1,0.566642701625824
04270857.JPG,Musk_Deer,1,0.46779853105545044
04270858.JPG,Roe_Deer,1,0.46381738781929016
04270859.JPG,Roe_Deer,1,0.8684371709823608
04270860.JPG,Roe_Deer,1,0.9155139327049255
04270861.JPG,Roe_Deer,1,0.9399719834327698
05020001.JPG,Roe_Deer,1,0.8840817809104919
05020002.JPG,Roe_Deer,1,0.8070908188819885
05020003.JPG,Roe_Deer,1,0.6232935786247253
05020004.JPG,Roe_Deer,1,0.8809967637062073
05020005.JPG,Roe_Deer,1,0.8721399903297424
05020006.JPG,Roe_Deer,1,0.7224748134613037
05020007.JPG,Roe_Deer,1,0.4629082679748535
05020886.JPG,Musk_Deer,1,0.4680054187774658
05020887.JPG,Roe_Deer,1,0.3583110570907593
05020888.JPG,Moose,1,0.8809033036231995
05020889.JPG,Moose,1,0.8905274868011475
05020890.JPG,Moose,1,0.9115588068962097
05020891.JPG,Moose,1,0.3816564083099365
05020892.JPG,Moose,1,0.48761123418807983
05020893.JPG,Musk_Deer,1,0.2509990930557251
05020894.JPG,Moose,1,0.4877440333366394
05020896.JPG,Moose,1,0.4952220022678375
05020897.JPG,Moose,1,0.8519622087478638
05020901.JPG,Moose,1,0.2408609241247177
05020902.JPG,Musk_Deer,1,0.4498259425163269
05020904.JPG,Musk_Deer,1,0.3817014992237091
05020908.JPG,Musk_Deer,1,0.3364260792732239
05020909.JPG,Musk_Deer,1,0.3033399283885956
05020910.JPG,Roe_Deer,1,0.41362109780311584
05020911.JPG,Roe_Deer,1,0.841335654258728
05020912.JPG,Roe_Deer,1,0.7937280535697937
05020913.JPG,Roe_Deer,1,0.7027838826179504
05020914.JPG,Roe_Deer,1,0.6200103759765625
05020915.JPG,Roe_Deer,1,0.5458462834358215
05020916.JPG,Roe_Deer,1,0.5558615922927856
05020917.JPG,Roe_Deer,1,0.8845340013504028
05020918.JPG,Roe_Deer,1,0.7770779728889465
05020919.JPG,Musk_Deer,1,0.449357271194458
05020920.JPG,Musk_Deer,1,0.6080732941627502
05020921.JPG,Mountain_Goat,1,0.6386368870735168
05020922.JPG,Roe_Deer,1,0.37014394998550415
05020923.JPG,Musk_Deer,1,0.2724643647670746
05020924.JPG,Roe_Deer,1,0.33930209279060364
05020925.JPG,Roe_Deer,1,0.5369611978530884
05020926.JPG,Roe_Deer,1,0.8635000586509705
05020927.JPG,Roe_Deer,1,0.6944021582603455
05020928.JPG,Musk_Deer,1,0.5719889402389526
05020929.JPG,Roe_Deer,1,0.6542520523071289
05020930.JPG,Roe_Deer,1,0.6116324663162231
05020931.JPG,Roe_Deer,1,0.8750739693641663
05020932.JPG,Empty,1,0.8865300416946411
05020933.JPG,Roe_Deer,2,0.527028501033783
05020934.JPG,Roe_Deer,2,0.6699075102806091
05020935.JPG,Roe_Deer,2,0.35626259446144104
05020936.JPG,Empty,1,0.22218479216098785
05020937.JPG,Empty,1,0.7621700167655945
05020938.JPG,Empty,1,0.7357844114303589
05020939.JPG,Empty,1,0.6871418952941895
05020940.JPG,Wolf,1,0.4939389228820801
05020941.JPG,Roe_Deer,1,0.3637860417366028
05020942.JPG,Roe_Deer,1,0.20630814135074615
05020943.JPG,Moose,1,0.30593934655189514
05020944.JPG,Roe_Deer,1,0.5599678158760071
05020945.JPG,Moose,1,0.6518429517745972
05020946.JPG,Roe_Deer,1,0.5890756249427795
05020947.JPG,Roe_Deer,1,0.23604141175746918
05020948.JPG,Musk_Deer,1,0.3050925135612488
05020949.JPG,Musk_Deer,1,0.3701210916042328
05020950.JPG,Roe_Deer,1,0.8910714387893677
05020951.JPG,Roe_Deer,1,0.6382198333740234
05020952.JPG,Roe_Deer,1,0.9119921922683716
05020953.JPG,Roe_Deer,1,0.8582568764686584
05020954.JPG,Musk_Deer,1,0.3769439160823822
05020955.JPG,Roe_Deer,1,0.6064934134483337
05020956.JPG,Musk_Deer,1,0.38352397084236145
05020957.JPG,Musk_Deer,1,0.5009782910346985
05020958.JPG,Roe_Deer,1,0.8434656858444214
05020959.JPG,Roe_Deer,1,0.7396364808082581
05020960.JPG,Roe_Deer,1,0.27821144461631775
05020961.JPG,Mountain_Goat,1,0.18989664316177368
05020962.JPG,Musk_Deer,1,0.2102588713169098
05020963.JPG,Red_Deer,1,0.2707269489765167
05020964.JPG,Moose,1,0.52850741147995
05020965.JPG,Moose,1,0.7569699287414551
05020966.JPG,Moose,1,0.5400206446647644
05020967.JPG,Moose,1,0.268109530210495
