image_name,class_name,count,confidence
06140058.JPG,Moose,1,0.7814254760742188
06140059.JPG,Moose,1,0.8742367029190063
06250001.JPG,Bear,1,0.4669245183467865
06250002.JPG,Moose,1,0.6665321588516235
07300013.JPG,Squirrel,1,0.2773086726665497
07300014.JPG,Squirrel,1,0.8777004480361938
07300022.JPG,Moose,1,0.9036083817481995
07300025.JPG,Moose,1,0.8957051038742065
08010037.JPG,Moose,1,0.8706284761428833
08010043.JPG,Moose,1,0.892170786857605
08030058.JPG,Moose,1,0.8349083662033081
08030059.JPG,Moose,1,0.8835354447364807
08030061.JPG,Moose,1,0.8819841742515564
08050074.JPG,Moose,1,0.8789955377578735
08050098.JPG,Roe_Deer,1,0.4393700361251831
08080043.JPG,Moose,1,0.9399690628051758
08120064.JPG,Dog,1,0.8192445635795593
08120065.JPG,Racoon_Dog,1,0.5499812960624695
08130079.JPG,Moose,2,0.8978239297866821
08130080.JPG,Moose,2,0.8762115240097046
08130085.JPG,Moose,1,0.8839535713195801
08130086.JPG,Moose,1,0.9279000759124756
08130088.JPG,Moose,1,0.9093676209449768
08130089.JPG,Moose,1,0.900122880935669
08130091.JPG,Moose,2,0.9275842905044556
08130092.JPG,Moose,1,0.9382055997848511
08130095.JPG,Bison,1,0.8709191679954529
08130097.JPG,Moose,1,0.8997435569763184
08130098.JPG,Bison,1,0.9066078066825867
08130100.JPG,Moose,1,0.9097054600715637
08240010.JPG,Moose,1,0.9459829926490784
08240011.JPG,Moose,1,0.8810631036758423
08240013.JPG,Moose,1,0.900863528251648
08240014.JPG,Moose,1,0.8955790996551514
08280055.JPG,Fox,1,0.9126550555229187
08290061.JPG,Roe_Deer,1,0.8110917210578918
08290062.JPG,Roe_Deer,1,0.6398979425430298
08290064.JPG,Roe_Deer,1,0.8868469595909119
08290065.JPG,Bison,1,0.20340539515018463
08290067.JPG,Roe_Deer,1,0.8881511688232422
08290068.JPG,Roe_Deer,2,0.6852905750274658
08290070.JPG,Roe_Deer,3,0.46383488178253174
08290071.JPG,Roe_Deer,1,0.8280612826347351
08290073.JPG,Roe_Deer,2,0.6047136783599854
08290074.JPG,Roe_Deer,1,0.20383310317993164
08290076.JPG,Roe_Deer,1,0.787886381149292
08290085.JPG,Moose,2,0.7020950317382812
08290086.JPG,Moose,1,0.8152352571487427
08300094.JPG,Roe_Deer,3,0.675370991230011
08300095.JPG,Roe_Deer,2,0.7259328365325928
09030004.JPG,Moose,1,0.9235351085662842
09030005.JPG,Moose,2,0.9091910123825073
09030007.JPG,Moose,1,0.9229245781898499
09030008.JPG,Moose,2,0.8590552806854248
09030016.JPG,Moose,1,0.913628876209259
09030019.JPG,Moose,1,0.8958663940429688
09040040.JPG,Fox,1,0.8750796318054199
09040043.JPG,Fox,1,0.9107423424720764
09040049.JPG,Roe_Deer,1,0.9093513488769531
09040050.JPG,Roe_Deer,1,0.8751676678657532
09040052.JPG,Roe_Deer,1,0.8990429043769836
09040053.JPG,Bear,1,0.849945604801178
09040055.JPG,Roe_Deer,2,0.8967447876930237
09040056.JPG,Roe_Deer,1,0.8371506929397583
09040058.JPG,Roe_Deer,2,0.8610029220581055
09040059.JPG,Roe_Deer,1,0.9541445374488831
09060073.JPG,Fox,1,0.8062073588371277
09060074.JPG,Fox,1,0.8530616164207458
09060079.JPG,Squirrel,1,0.8765056729316711
09060082.JPG,Fox,1,0.4441322386264801
09080103.JPG,Moose,1,0.8847524523735046
09080104.JPG,Moose,1,0.909802258014679
09090115.JPG,Squirrel,1,0.5282933712005615
09090118.JPG,Squirrel,1,0.9258278608322144
09100008.JPG,Moose,2,0.9193729162216187
09100010.JPG,Moose,2,0.8660321235656738
09100011.JPG,Moose,1,0.89582359790802
09110022.JPG,Roe_Deer,2,0.4102628827095032
09110025.JPG,Roe_Deer,1,0.6329699754714966
09150058.JPG,Moose,1,0.8769724369049072
09150059.JPG,Moose,1,0.8786835074424744
09150064.JPG,Moose,1,0.8742242455482483
09150065.JPG,Moose,1,0.8997910618782043
09160067.JPG,Moose,1,0.9031907320022583
09160068.JPG,Moose,1,0.9302363395690918
09200091.JPG,Moose,3,0.8903043866157532
09200092.JPG,Moose,2,0.9294137954711914
09200094.JPG,Moose,2,0.914630115032196
09200095.JPG,Moose,1,0.9218506813049316
09250013.JPG,Moose,2,0.5288834571838379
09250019.JPG,Moose,1,0.9410927295684814
09280049.JPG,Moose,1,0.8875303864479065
09280050.JPG,Moose,1,0.17774847149848938
09280052.JPG,Moose,1,0.675441324710846
09280053.JPG,Moose,1,0.8000199794769287
09280055.JPG,Moose,1,0.8609204292297363
09280056.JPG,Moose,1,0.6642627120018005
09280058.JPG,Moose,1,0.8856643438339233
09280059.JPG,Moose,1,0.8746491074562073
10010010.JPG,Moose,2,0.8129938840866089
10010013.JPG,Moose,2,0.5821238160133362
10010016.JPG,Moose,1,0.6143537163734436
10020034.JPG,Moose,1,0.7028160095214844
10020052.JPG,Moose,1,0.8705151081085205
10020055.JPG,Moose,1,0.8723589181900024
10030058.JPG,Moose,1,0.8884801268577576
10030059.JPG,Moose,1,0.9106595516204834
10040004.JPG,Moose,1,0.4942927658557892
10040005.JPG,Moose,2,0.8032653331756592
10040007.JPG,Moose,1,0.6218664050102234
10040008.JPG,Moose,2,0.8806953430175781
10040010.JPG,Moose,2,0.8758279085159302
10100025.JPG,Moose,2,0.8805670142173767
10100028.JPG,Moose,2,0.8551567792892456
10100029.JPG,Moose,1,0.7119268178939819
10100031.JPG,Moose,1,0.9127698540687561
10100032.JPG,Moose,1,0.9167519807815552
10100034.JPG,Bear,1,0.7551260590553284
10120037.JPG,Roe_Deer,1,0.6502366662025452
10120038.JPG,Roe_Deer,1,0.8751696348190308
10120040.JPG,Roe_Deer,2,0.6601550579071045
10120041.JPG,Roe_Deer,2,0.8916617035865784
10120043.JPG,Roe_Deer,1,0.8709107637405396
10120044.JPG,Empty,1,0.38390254974365234
