image_name,class_name,count,confidence
04190008.JPG,Bison,1,0.3571704924106598
04190010.JPG,Bear,1,0.277646541595459
04210017.JPG,Moose,1,0.804884135723114
04210018.JPG,Roe_Deer,1,0.5432202219963074
04210019.JPG,Red_Deer,1,0.4108410179615021
04210020.JPG,Moose,1,0.8311373591423035
04210021.JPG,Moose,1,0.8365654945373535
04210022.JPG,Moose,1,0.867536723613739
04210023.JPG,Moose,1,0.8952868580818176
04210024.JPG,Moose,1,0.8935182690620422
04210025.JPG,Moose,1,0.5906816124916077
04210026.JPG,Moose,1,0.7058844566345215
04210027.JPG,Roe_Deer,1,0.48463213443756104
04210028.JPG,Moose,1,0.8355063796043396
04210029.JPG,Moose,1,0.8757970929145813
04210030.JPG,Roe_Deer,1,0.4458024203777313
04250043.JPG,Musk_Deer,1,0.40042027831077576
04250044.JPG,Moose,1,0.6021074056625366
04250045.JPG,Moose,1,0.2311604917049408
04250046.JPG,Roe_Deer,1,0.28827130794525146
04250047.JPG,Moose,1,0.7885636687278748
04300106.JPG,Goral,1,0.27640771865844727
04300107.JPG,Bear,1,0.2809544503688812
04300108.JPG,Bear,1,0.26162320375442505
04300109.JPG,Roe_Deer,1,0.40901803970336914
04300110.JPG,Moose,1,0.3007068336009979
04300111.JPG,Moose,1,0.567176103591919
04300112.JPG,Moose,1,0.7574021816253662
04300113.JPG,Moose,1,0.5287596583366394
04300114.JPG,Moose,1,0.5911070108413696
04300115.JPG,Moose,1,0.6600381135940552
04300116.JPG,Moose,1,0.233038529753685
04300117.JPG,Moose,1,0.5105857849121094
04300118.JPG,Moose,1,0.2579513192176819
05070161.JPG,Roe_Deer,1,0.6493930816650391
05070162.JPG,Musk_Deer,1,0.47032880783081055
05070163.JPG,Musk_Deer,1,0.3140901029109955
05070164.JPG,Musk_Deer,1,0.5701658725738525
05070165.JPG,Musk_Deer,1,0.5538480877876282
05160185.JPG,Tiger,1,0.9059526920318604
05160186.JPG,Tiger,1,0.8884810209274292
05160187.JPG,Tiger,1,0.9018788933753967
05180191.JPG,Roe_Deer,1,0.7123684287071228
05180192.JPG,Roe_Deer,1,0.8558123707771301
05180193.JPG,Roe_Deer,1,0.8904674053192139
05180194.JPG,Roe_Deer,1,0.8780695199966431
05190198.JPG,Moose,1,0.6739266514778137
05190199.JPG,Moose,1,0.4119722247123718
05190200.JPG,Moose,1,0.22837164998054504
05190201.JPG,Moose,1,0.7508128881454468
05190202.JPG,Roe_Deer,1,0.6456451416015625
05190203.JPG,Roe_Deer,1,0.35244500637054443
05190204.JPG,Roe_Deer,1,0.5958186984062195
05190205.JPG,Roe_Deer,1,0.35073143243789673
05190206.JPG,Empty,1,0.3373807370662689
05200208.JPG,Tiger,1,0.2745773196220398
05200209.JPG,Tiger,1,0.26000723242759705
05200210.JPG,Lynx,1,0.71918785572052
05230213.JPG,Roe_Deer,1,0.7864336967468262
05230214.JPG,Moose,1,0.4533936083316803
05230215.JPG,Moose,1,0.5971899032592773
05230216.JPG,Moose,1,0.36034277081489563
05230217.JPG,Red_Deer,1,0.38678935170173645
05250222.JPG,Bear,1,0.9062058329582214
05250223.JPG,Bear,1,0.9121245741844177
05260231.JPG,Tiger,1,0.8912564516067505
05260232.JPG,Tiger,1,0.8587402701377869
05260233.JPG,Tiger,1,0.6040111184120178
05260234.JPG,Tiger,1,0.8263456225395203
05300235.JPG,Roe_Deer,1,0.7915606498718262
05300236.JPG,Roe_Deer,1,0.8669359087944031
05300237.JPG,Roe_Deer,1,0.6811028122901917
05300238.JPG,Roe_Deer,1,0.6447449326515198
05300239.JPG,Roe_Deer,1,0.47466740012168884
05300240.JPG,Roe_Deer,1,0.6594128012657166
05300241.JPG,Roe_Deer,1,0.9056130051612854
05300242.JPG,Roe_Deer,1,0.8527113795280457
05300243.JPG,Roe_Deer,1,0.812444806098938
05300244.JPG,Roe_Deer,1,0.5646154284477234
05300245.JPG,Roe_Deer,1,0.9199644923210144
05300246.JPG,Roe_Deer,1,0.8174733519554138
06100248.JPG,Bear,1,0.9129012823104858
06100249.JPG,Bear,1,0.912291407585144
06100250.JPG,Bear,1,0.9180997610092163
06110253.JPG,Roe_Deer,1,0.8667113780975342
06110254.JPG,Roe_Deer,1,0.8771505951881409
06110255.JPG,Roe_Deer,2,0.8203819990158081
06110256.JPG,Roe_Deer,2,0.8339509963989258
06110257.JPG,Roe_Deer,1,0.8551379442214966
06110258.JPG,Roe_Deer,1,0.8207859992980957
06110259.JPG,Roe_Deer,1,0.8557890057563782
06110260.JPG,Roe_Deer,1,0.8545108437538147
06110261.JPG,Roe_Deer,1,0.7986785769462585
06160275.JPG,Roe_Deer,1,0.9010392427444458
06160276.JPG,Roe_Deer,1,0.8571385741233826
06160277.JPG,Roe_Deer,1,0.8801657557487488
06160278.JPG,Roe_Deer,1,0.893438994884491
06160291.JPG,Roe_Deer,1,0.8488711714744568
06160292.JPG,Roe_Deer,1,0.8636817336082458
06300304.JPG,Roe_Deer,1,0.8738754391670227
06300305.JPG,Bear,1,0.9155246615409851
06300306.JPG,Roe_Deer,1,0.51838219165802
06300307.JPG,Roe_Deer,2,0.8364125490188599
06300308.JPG,Roe_Deer,2,0.7653332948684692
06300309.JPG,Roe_Deer,1,0.6979217529296875
07020311.JPG,Roe_Deer,1,0.8950732946395874
07020312.JPG,Roe_Deer,1,0.9012989401817322
07020313.JPG,Roe_Deer,1,0.4223613440990448
07030318.JPG,Bear,1,0.9122827053070068
07030319.JPG,Bear,1,0.9229952096939087
07030320.JPG,Bear,1,0.9144569635391235
07160323.JPG,Roe_Deer,1,0.4518624544143677
07160324.JPG,Roe_Deer,1,0.8389308452606201
07160325.JPG,Roe_Deer,1,0.6387847065925598
07160326.JPG,Roe_Deer,1,0.3723726272583008
07160327.JPG,Lynx,1,0.37382808327674866
07160328.JPG,Roe_Deer,1,0.4628266990184784
07160329.JPG,Roe_Deer,1,0.5356687903404236
07160330.JPG,Roe_Deer,1,0.6658341884613037
07160331.JPG,Bison,1,0.3260857164859772
07160332.JPG,Musk_Deer,1,0.7151053547859192
07160333.JPG,Musk_Deer,1,0.7517980933189392
07170339.JPG,Roe_Deer,1,0.9060216546058655
07170340.JPG,Roe_Deer,1,0.90866619348526
07170341.JPG,Moose,1,0.5028011798858643
07170342.JPG,Roe_Deer,1,0.8670528531074524
07170343.JPG,Roe_Deer,1,0.8818381428718567
07200352.JPG,Roe_Deer,1,0.918705403804779
07200353.JPG,Roe_Deer,1,0.8725277185440063
07230358.JPG,Roe_Deer,1,0.4609461724758148
07230359.JPG,Roe_Deer,1,0.3315913677215576
07230360.JPG,Musk_Deer,1,0.8045673370361328
07230361.JPG,Roe_Deer,1,0.7707489728927612
07230362.JPG,Roe_Deer,2,0.7945830821990967
07240370.JPG,Roe_Deer,1,0.8756017684936523
07240371.JPG,Roe_Deer,1,0.5797990560531616
07240372.JPG,Moose,1,0.47684985399246216
07240373.JPG,Moose,1,0.3472837209701538
07240374.JPG,Roe_Deer,1,0.8654633164405823
07240375.JPG,Roe_Deer,1,0.9124327301979065
07240382.JPG,Roe_Deer,1,0.7842053771018982
07240383.JPG,Roe_Deer,1,0.870690107345581
07240384.JPG,Roe_Deer,1,0.808304488658905
07240385.JPG,Roe_Deer,1,0.6966744065284729
07240386.JPG,Roe_Deer,1,0.7682817578315735
07260399.JPG,Roe_Deer,1,0.8649417161941528
07260400.JPG,Roe_Deer,1,0.8816512227058411
07260401.JPG,Roe_Deer,1,0.9117633700370789
07260402.JPG,Roe_Deer,1,0.9042750597000122
07290409.JPG,Bear,1,0.9019586443901062
07290410.JPG,Bear,1,0.9156245589256287
07290411.JPG,Bear,1,0.9006860256195068
07290412.JPG,Bear,1,0.8868847489356995
07290415.JPG,Bear,1,0.9004823565483093
07290416.JPG,Bear,1,0.9049205183982849
07290417.JPG,Bear,1,0.8973896503448486
07290419.JPG,Roe_Deer,1,0.6803088784217834
07290420.JPG,Roe_Deer,1,0.9141494035720825
07290421.JPG,Roe_Deer,1,0.8572201132774353
07300428.JPG,Roe_Deer,1,0.42266348004341125
07300429.JPG,Roe_Deer,1,0.8612930178642273
07300430.JPG,Roe_Deer,1,0.33286458253860474
07300431.JPG,Roe_Deer,1,0.39084094762802124
07310443.JPG,Bear,1,0.9154332280158997
07310444.JPG,Bear,1,0.9254854917526245
07310445.JPG,Bear,1,0.9269428253173828
07310446.JPG,Bear,1,0.911923885345459
07310447.JPG,Bear,1,0.9282036423683167
07310451.JPG,Roe_Deer,1,0.8813765645027161
07310452.JPG,Roe_Deer,1,0.9018000364303589
07310453.JPG,Roe_Deer,1,0.7404740452766418
08020483.JPG,Roe_Deer,1,0.709280252456665
08020484.JPG,Roe_Deer,1,0.7668887972831726
08050496.JPG,Bear,1,0.8947055339813232
08050505.JPG,Bear,1,0.8529022336006165
08050506.JPG,Roe_Deer,1,0.7643305659294128
08050507.JPG,Roe_Deer,1,0.8388939499855042
08050508.JPG,Roe_Deer,1,0.8956927061080933
08050509.JPG,Roe_Deer,1,0.8124986290931702
08050510.JPG,Roe_Deer,1,0.949307382106781
08060511.JPG,Bear,1,0.8906756043434143
08060512.JPG,Bear,1,0.8840972185134888
08060513.JPG,Bear,1,0.9379496574401855
08080515.JPG,Bear,1,0.7786986231803894
08080516.JPG,Bear,1,0.9034067988395691
08080517.JPG,Bear,1,0.8151654005050659
08110521.JPG,Roe_Deer,1,0.7526174783706665
08110522.JPG,Roe_Deer,1,0.797338604927063
08120524.JPG,Moose,1,0.40784308314323425
08120525.JPG,Roe_Deer,1,0.6167668104171753
08120526.JPG,Roe_Deer,1,0.7676979899406433
08120527.JPG,Roe_Deer,1,0.7705571055412292
08140528.JPG,Bear,1,0.8952419757843018
08140529.JPG,Bear,1,0.9147698879241943
08140530.JPG,Bear,1,0.9101904034614563
08180539.JPG,Roe_Deer,1,0.572418212890625
08180540.JPG,Roe_Deer,1,0.7377297282218933
08180541.JPG,Roe_Deer,1,0.7037444710731506
08180542.JPG,Roe_Deer,1,0.5697287321090698
08180543.JPG,Roe_Deer,1,0.8772072196006775
08190552.JPG,Roe_Deer,1,0.5142396688461304
08190553.JPG,Roe_Deer,1,0.5702795386314392
08190554.JPG,Roe_Deer,1,0.8953213095664978
08200555.JPG,Racoon_Dog,1,0.48186153173446655
08200556.JPG,Roe_Deer,1,0.3188139498233795
08200557.JPG,Musk_Deer,1,0.2803029417991638
08200558.JPG,Musk_Deer,1,0.24230234324932098
