image_name,class_name,count,confidence
IMAG0003.JPG,Roe_Deer,1,0.8058403730392456
IMAG0004.JPG,Roe_Deer,1,0.49866288900375366
IMAG0016.JPG,Roe_Deer,1,0.9048917293548584
IMAG0018.JPG,Roe_Deer,1,0.6582028269767761
IMAG0019.JPG,Moose,1,0.6819567680358887
IMAG0020.JPG,Roe_Deer,1,0.5110454559326172
IMAG0021.JPG,Roe_Deer,1,0.3389014005661011
IMAG0022.JPG,Moose,1,0.5828903317451477
IMAG0023.JPG,Roe_Deer,1,0.26551762223243713
IMAG0024.JPG,Moose,1,0.40070879459381104
IMAG0025.JPG,Moose,1,0.7636847496032715
IMAG0026.JPG,Roe_Deer,1,0.6396121382713318
IMAG0037.JPG,Roe_Deer,1,0.8953742384910583
IMAG0038.JPG,Roe_Deer,1,0.8748289346694946
IMAG0048.JPG,Roe_Deer,1,0.8716867566108704
IMAG0049.JPG,Roe_Deer,1,0.8412131667137146
IMAG0050.JPG,Roe_Deer,1,0.8408799171447754
IMAG0051.JPG,Roe_Deer,1,0.8553005456924438
IMAG0053.JPG,Musk_Deer,1,0.3642125427722931
IMAG0054.JPG,Roe_Deer,1,0.47151249647140503
IMAG0055.JPG,Musk_Deer,1,0.4645364284515381
IMAG0056.JPG,Musk_Deer,1,0.4753411114215851
IMAG0057.JPG,Roe_Deer,1,0.861486554145813
IMAG0058.JPG,Moose,1,0.282883882522583
IMAG0059.JPG,Roe_Deer,1,0.7347607612609863
IMAG0060.JPG,Roe_Deer,1,0.7007740139961243
IMAG0061.JPG,Roe_Deer,1,0.45946258306503296
IMAG0064.JPG,Roe_Deer,1,0.8845311999320984
IMAG0065.JPG,Roe_Deer,1,0.7592455744743347
IMAG0066.JPG,Roe_Deer,1,0.3991708755493164
IMAG0067.JPG,Roe_Deer,1,0.9256017208099365
IMAG0068.JPG,Roe_Deer,1,0.8070813417434692
IMAG0069.JPG,Roe_Deer,1,0.9002381563186646
IMAG0070.JPG,Roe_Deer,1,0.8470355272293091
IMAG0071.JPG,Roe_Deer,1,0.6904553771018982
IMAG0072.JPG,Roe_Deer,1,0.5692758560180664
IMAG0073.JPG,Roe_Deer,1,0.8439937829971313
IMAG0075.JPG,Roe_Deer,1,0.9003125429153442
IMAG0076.JPG,Roe_Deer,1,0.8002115488052368
IMAG0085.JPG,Hare,1,0.7992615699768066
IMAG0086.JPG,Roe_Deer,1,0.6858665347099304
IMAG0087.JPG,Red_Deer,1,0.6642530560493469
IMAG0088.JPG,Roe_Deer,1,0.7381567358970642
IMAG0089.JPG,Roe_Deer,1,0.6793779134750366
IMAG0090.JPG,Red_Deer,1,0.30421480536460876
IMAG0091.JPG,Roe_Deer,1,0.7843686938285828
IMAG0092.JPG,Roe_Deer,1,0.7735962867736816
IMAG0093.JPG,Roe_Deer,1,0.7516627907752991
IMAG0094.JPG,Roe_Deer,1,0.7989711165428162
IMAG0095.JPG,Roe_Deer,1,0.7133938074111938
IMAG0096.JPG,Roe_Deer,1,0.6863035559654236
IMAG0097.JPG,Roe_Deer,1,0.834089457988739
IMAG0098.JPG,Roe_Deer,1,0.32409900426864624
IMAG0099.JPG,Roe_Deer,1,0.5086405277252197
IMAG0100.JPG,Roe_Deer,1,0.5942248106002808
IMAG0101.JPG,Roe_Deer,1,0.3906293511390686
IMAG0102.JPG,Roe_Deer,1,0.5802159905433655
IMAG0103.JPG,Roe_Deer,1,0.5781803131103516
IMAG0104.JPG,Roe_Deer,1,0.38576173782348633
IMAG0105.JPG,Roe_Deer,1,0.644501268863678
IMAG0106.JPG,Roe_Deer,1,0.5505580306053162
IMAG0107.JPG,Musk_Deer,1,0.6411152482032776
IMAG0108.JPG,Musk_Deer,1,0.510163426399231
IMAG0109.JPG,Roe_Deer,1,0.7225563526153564
IMAG0110.JPG,Musk_Deer,1,0.3477637469768524
IMAG0122.JPG,Roe_Deer,1,0.8254644274711609
IMAG0123.JPG,Roe_Deer,1,0.8408047556877136
IMAG0124.JPG,Roe_Deer,1,0.816482424736023
IMAG0125.JPG,Roe_Deer,1,0.7511870265007019
IMAG0126.JPG,Roe_Deer,1,0.9215252995491028
IMAG0127.JPG,Roe_Deer,1,0.8652781844139099
IMAG0128.JPG,Roe_Deer,1,0.7927815318107605
IMAG0129.JPG,Roe_Deer,1,0.9150700569152832
IMAG0130.JPG,Roe_Deer,1,0.7193559408187866
IMAG0131.JPG,Roe_Deer,1,0.9153667688369751
IMAG0132.JPG,Roe_Deer,1,0.8541526198387146
IMAG0133.JPG,Roe_Deer,1,0.8005466461181641
IMAG0134.JPG,Roe_Deer,1,0.9265969395637512
IMAG0136.JPG,Roe_Deer,1,0.8749473690986633
IMAG0137.JPG,Roe_Deer,1,0.8167780041694641
IMAG0142.JPG,Roe_Deer,1,0.7972766160964966
IMAG0143.JPG,Roe_Deer,1,0.9271344542503357
IMAG0198.JPG,Roe_Deer,1,0.7760578989982605
IMAG0199.JPG,Roe_Deer,1,0.6436993479728699
IMAG0200.JPG,Dog,1,0.533399760723114
IMAG0201.JPG,Dog,1,0.3277840316295624
IMAG0202.JPG,Roe_Deer,1,0.7709659934043884
IMAG0203.JPG,Roe_Deer,1,0.6309766173362732
IMAG0204.JPG,Roe_Deer,1,0.6972166299819946
IMAG0290.JPG,Roe_Deer,1,0.411336213350296
IMAG0291.JPG,Musk_Deer,1,0.5714766979217529
IMAG0294.JPG,Roe_Deer,1,0.33294519782066345
IMAG0295.JPG,Roe_Deer,1,0.5396447777748108
IMAG0296.JPG,Red_Deer,1,0.3908613324165344
IMAG0297.JPG,Moose,1,0.29351019859313965
IMAG0298.JPG,Roe_Deer,1,0.36742255091667175
IMAG0681.JPG,Roe_Deer,1,0.8956450819969177
IMAG0682.JPG,Roe_Deer,1,0.8837382793426514
IMAG0684.JPG,Roe_Deer,1,0.8941988348960876
IMAG0686.JPG,Roe_Deer,1,0.2122247964143753
IMAG0687.JPG,Roe_Deer,1,0.6894130110740662
IMAG0688.JPG,Musk_Deer,1,0.7285858988761902
IMAG0689.JPG,Roe_Deer,1,0.646015465259552
IMAG0690.JPG,Roe_Deer,1,0.5622590184211731
IMAG0691.JPG,Roe_Deer,1,0.6709055304527283
IMAG0692.JPG,Roe_Deer,1,0.8437117338180542
IMAG0693.JPG,Roe_Deer,1,0.7919186949729919
IMAG0694.JPG,Roe_Deer,1,0.3004205524921417
IMAG0695.JPG,Musk_Deer,1,0.41102108359336853
IMAG0700.JPG,Roe_Deer,1,0.8972083330154419
IMAG0701.JPG,Roe_Deer,1,0.8215686678886414
IMAG0702.JPG,Roe_Deer,1,0.8556166887283325
IMAG0703.JPG,Roe_Deer,1,0.773928701877594
IMAG0704.JPG,Roe_Deer,1,0.8660345673561096
IMAG0705.JPG,Roe_Deer,1,0.6447944641113281
IMAG0706.JPG,Roe_Deer,1,0.712911069393158
IMAG0707.JPG,Roe_Deer,1,0.8165472745895386
IMAG0708.JPG,Roe_Deer,1,0.9056316614151001
IMAG0711.JPG,Roe_Deer,1,0.8809129595756531
IMAG0712.JPG,Roe_Deer,1,0.8255348801612854
IMAG0713.JPG,Roe_Deer,1,0.8621807098388672
IMAG0714.JPG,Roe_Deer,1,0.8939239382743835
IMAG0715.JPG,Roe_Deer,1,0.8790107369422913
IMAG0716.JPG,Roe_Deer,1,0.8162567019462585
IMAG0717.JPG,Roe_Deer,1,0.872725784778595
IMAG0719.JPG,Roe_Deer,1,0.34450283646583557
IMAG0754.JPG,Roe_Deer,1,0.8837621212005615
IMAG0755.JPG,Roe_Deer,1,0.8426450490951538
IMAG0756.JPG,Roe_Deer,1,0.8742847442626953
IMAG0757.JPG,Roe_Deer,1,0.8554574251174927
IMAG0758.JPG,Roe_Deer,1,0.8671126365661621
IMAG0761.JPG,Musk_Deer,1,0.458148330450058
IMAG0762.JPG,Roe_Deer,1,0.44354671239852905
IMAG0763.JPG,Roe_Deer,1,0.8574075698852539
IMAG0764.JPG,Roe_Deer,1,0.41404712200164795
IMAG0765.JPG,Roe_Deer,1,0.892812967300415
IMAG0766.JPG,Roe_Deer,1,0.4979223906993866
IMAG0767.JPG,Roe_Deer,1,0.4489613175392151
IMAG0768.JPG,Roe_Deer,1,0.873706579208374
IMAG0769.JPG,Roe_Deer,1,0.9006255269050598
IMAG0770.JPG,Roe_Deer,1,0.5523521304130554
IMAG0771.JPG,Roe_Deer,1,0.7790120840072632
IMAG0772.JPG,Musk_Deer,1,0.4656146764755249
IMAG0773.JPG,Roe_Deer,1,0.8711566925048828
IMAG0774.JPG,Roe_Deer,1,0.7006267309188843
IMAG0775.JPG,Roe_Deer,1,0.8510875105857849
IMAG0776.JPG,Roe_Deer,1,0.8456007242202759
IMAG0778.JPG,Musk_Deer,1,0.54567950963974
IMAG0796.JPG,Roe_Deer,1,0.7472712993621826
IMAG0797.JPG,Roe_Deer,1,0.7141569256782532
IMAG0798.JPG,Roe_Deer,1,0.8602370619773865
IMAG0799.JPG,Roe_Deer,1,0.8104390501976013
IMAG0800.JPG,Roe_Deer,1,0.6986221671104431
IMAG0804.JPG,Roe_Deer,1,0.6290467977523804
IMAG0805.JPG,Roe_Deer,1,0.3519795835018158
IMAG0806.JPG,Roe_Deer,1,0.4921509623527527
IMAG0807.JPG,Wolf,1,0.3578092157840729
IMAG0808.JPG,Roe_Deer,1,0.7176298499107361
IMAG0809.JPG,Roe_Deer,1,0.3086666762828827
IMAG0810.JPG,Roe_Deer,1,0.8964305520057678
IMAG0811.JPG,Roe_Deer,1,0.781783401966095
IMAG0813.JPG,Roe_Deer,1,0.904812216758728
IMAG0814.JPG,Roe_Deer,1,0.6491342186927795
IMAG0815.JPG,Roe_Deer,1,0.7303227186203003
IMAG0816.JPG,Roe_Deer,1,0.7346580624580383
IMAG0817.JPG,Roe_Deer,1,0.7564080953598022
IMAG0818.JPG,Roe_Deer,1,0.7092273235321045
