01010209.JPG,Tiger,1,0.8807103037834167
01010210.JPG,Tiger,1,0.8494079113006592
01010211.JPG,Tiger,1,0.8853583931922913
01010405.JPG,Moose,1,0.4775698482990265
01010406.JPG,Moose,1,0.6590849757194519
01010409.JPG,Moose,1,0.43908295035362244
01010754.JPG,Tiger,1,0.9653775691986084
01010755.JPG,Tiger,1,0.8758327960968018
01010756.JPG,Tiger,1,0.8727625608444214
01010757.JPG,Tiger,1,0.9258003830909729
01010759.JPG,Moose,1,0.8770303130149841
01010762.JPG,Moose,1,0.8961342573165894
01010878.JPG,Bison,1,0.7504270076751709
01010926.JPG,Roe_Deer,1,0.8854906558990479
01010930.JPG,Roe_Deer,1,0.8923473954200745
01010933.JPG,Roe_Deer,1,0.873548150062561
01010939.JPG,Roe_Deer,2,0.7462360858917236
01010960.JPG,Roe_Deer,1,0.8645340800285339
01010961.JPG,Roe_Deer,1,0.8495499491691589
01010963.JPG,Roe_Deer,2,0.8609204888343811
01010968.JPG,Roe_Deer,1,0.9172106981277466
01010970.JPG,Roe_Deer,2,0.8385644555091858
01010978.JPG,Roe_Deer,1,0.8960627317428589
01010980.JPG,Roe_Deer,1,0.6675434708595276
01010983.JPG,Roe_Deer,2,0.8432850241661072
01020280.JPG,Lynx,1,0.7887129187583923
01020281.JPG,Lynx,1,0.8530421257019043
01020282.JPG,Fox,1,0.8604401350021362
01020283.JPG,Lynx,1,0.6997582316398621
01020284.JPG,Hare,1,0.6001610159873962
01020285.JPG,Fox,1,0.8387548923492432
01030539.JPG,Lynx,1,0.8858618140220642
01030546.JPG,Lynx,1,0.8969464302062988
01030547.JPG,Lynx,1,0.9180346727371216
01040208.JPG,Roe_Deer,1,0.9030869007110596
01040214.JPG,Roe_Deer,1,0.9418598413467407
01060338.JPG,Moose,1,0.8682836294174194
01060339.JPG,Moose,1,0.8603836297988892
01060346.JPG,Moose,1,0.8711572289466858
01060389.JPG,Moose,1,0.8680948615074158
01060400.JPG,Moose,1,0.8685369491577148
01060702.JPG,Lynx,1,0.8797222971916199
01060706.JPG,Lynx,1,0.9173305630683899
01060707.JPG,Lynx,1,0.9306749701499939
01070084.JPG,Musk_Deer,1,0.3072129786014557
01070085.JPG,Hare,1,0.8476186394691467
01070086.JPG,Hare,1,0.8187076449394226
01070087.JPG,Hare,1,0.37925586104393005
01070088.JPG,Hare,1,0.9042512774467468
01070089.JPG,Hare,1,0.7410350441932678
01070090.JPG,Hare,1,0.9192774295806885
01070091.JPG,Hare,1,0.9184685349464417
01070092.JPG,Racoon_Dog,1,0.6677182912826538
01070093.JPG,Racoon_Dog,1,0.6518527269363403
01070094.JPG,Racoon_Dog,1,0.8247789144515991
01070832.JPG,Goral,1,0.7278790473937988
01070836.JPG,Goral,1,0.5824082493782043
01070839.JPG,Goral,1,0.44634053111076355
01070842.JPG,Goral,1,0.869332492351532
01070844.JPG,Goral,1,0.6968055963516235
01070845.JPG,Goral,1,0.592628538608551
01070846.JPG,Goral,1,0.482726514339447
01070847.JPG,Moose,1,0.6687834858894348
01070856.JPG,Goral,1,0.8608250021934509
01070857.JPG,Goral,1,0.8147218823432922
01070858.JPG,Goral,1,0.7630511522293091
01070863.JPG,Goral,1,0.8910207152366638
01080114.JPG,Racoon_Dog,1,0.5651129484176636
01080115.JPG,Racoon_Dog,1,0.4591090977191925
01080117.JPG,Lynx,1,0.47437164187431335
01090599.JPG,Fox,1,0.43967142701148987
01090600.JPG,Lynx,1,0.534404456615448
01090601.JPG,Fox,1,0.792063295841217
01120898.JPG,Lynx,1,0.7233962416648865
01120899.JPG,Lynx,1,0.6592910885810852
01120900.JPG,Lynx,1,0.6053308248519897
01120901.JPG,Lynx,1,0.5980279445648193
01120902.JPG,Lynx,1,0.30448827147483826
01120903.JPG,Dog,1,0.4370203912258148
01120904.JPG,Lynx,1,0.6295689344406128
01120905.JPG,Lynx,1,0.35203254222869873
01120906.JPG,Goral,1,0.833246111869812
01120907.JPG,Goral,1,0.9026557207107544
01120908.JPG,Goral,1,0.894311249256134
01120909.JPG,Goral,1,0.8991972804069519
01120910.JPG,Goral,1,0.9455230832099915
01120911.JPG,Goral,1,0.8915723562240601
01120912.JPG,Goral,1,0.9274942874908447
01120913.JPG,Goral,1,0.9548333287239075
01120924.JPG,Goral,1,0.907670259475708
01120925.JPG,Goral,1,0.8375697731971741
01120926.JPG,Goral,1,0.9725508689880371
01120927.JPG,Goral,1,0.9611760377883911
01120928.JPG,Goral,1,0.8140864968299866
01120929.JPG,Goral,1,0.6347963213920593
01120930.JPG,Goral,1,0.8135789036750793
01120931.JPG,Lynx,1,0.7736822366714478
01120932.JPG,Goral,1,0.8258379101753235
01120933.JPG,Goral,1,0.9194309711456299
01130069.JPG,Tiger,1,0.9139126539230347
01130070.JPG,Tiger,1,0.907757580280304
01130071.JPG,Tiger,1,0.8703900575637817
01130072.JPG,Tiger,1,0.8836299180984497
01130073.JPG,Tiger,1,0.8877952694892883
01130074.JPG,Tiger,1,0.8917213082313538
01130075.JPG,Tiger,1,0.8814530372619629
01130076.JPG,Tiger,1,0.880662202835083
01130077.JPG,Tiger,1,0.8697323799133301
01130078.JPG,Tiger,1,0.8386203646659851
01130079.JPG,Tiger,1,0.875977098941803
01130080.JPG,Tiger,1,0.8757660388946533
01130081.JPG,Tiger,1,0.8845117092132568
01130082.JPG,Tiger,1,0.8856829404830933
01140976.JPG,Racoon_Dog,1,0.45933806896209717
01140977.JPG,Lynx,1,0.7612704634666443
01150989.JPG,Fox,1,0.8295226693153381
01150991.JPG,Fox,1,0.6801152229309082
01150992.JPG,Fox,1,0.45686957240104675
01150994.JPG,Fox,1,0.7721173763275146
01150996.JPG,Lynx,1,0.5255164504051208
01150997.JPG,Fox,1,0.787178099155426
01160147.JPG,Tiger,1,0.48180243372917175
01160148.JPG,Tiger,1,0.8859463930130005
01160149.JPG,Tiger,1,0.88966304063797
01160150.JPG,Tiger,1,0.6585380434989929
01160151.JPG,Bear,1,0.4153718948364258
01160763.JPG,Tiger,1,0.8966392278671265
01160764.JPG,Tiger,1,0.911795973777771
01190802.JPG,Goral,1,0.5015706419944763
01190803.JPG,Goral,1,0.5932214260101318
01190804.JPG,Goral,1,0.699408769607544
01190805.JPG,Goral,1,0.6095501184463501
01200418.JPG,Tiger,1,0.9119104743003845
01200419.JPG,Tiger,1,0.9294946193695068
01220221.JPG,Empty,1,0.8467883467674255
01220222.JPG,Wolf,1,0.7168658375740051
01220223.JPG,Wolf,1,0.9131506085395813
01220224.JPG,Wolf,1,0.900769829750061
01220225.JPG,Wolf,1,0.891640841960907
01220226.JPG,Wolf,1,0.9153859615325928
01220227.JPG,Wolf,1,0.806276261806488
01220234.JPG,Wolf,1,0.672289252281189
01220235.JPG,Dog,1,0.3986150026321411
01220236.JPG,Racoon_Dog,1,0.3379362225532532
01220238.JPG,Empty,1,0.8797494173049927
01220239.JPG,Wolf,1,0.12895703315734863
01220241.JPG,Wolf,1,0.9312083721160889
01220242.JPG,Wolf,1,0.9372547268867493
01220243.JPG,Wolf,1,0.9100390672683716
01220244.JPG,Wolf,1,0.9118358492851257
01220245.JPG,Wolf,1,0.8740658164024353
01220246.JPG,Wolf,1,0.8835827112197876
01220252.JPG,Lynx,1,0.8640484809875488
01220253.JPG,Wolf,1,0.4534137547016144
01220254.JPG,Fox,1,0.43961334228515625
01220420.JPG,Lynx,1,0.5887137651443481
01220421.JPG,Fox,1,0.8693332672119141
01230121.JPG,Musk_Deer,1,0.790067195892334
01230122.JPG,Musk_Deer,1,0.4368186295032501
01230123.JPG,Musk_Deer,1,0.5273643732070923
01250129.JPG,Fox,1,0.6535334587097168
01250130.JPG,Musk_Deer,1,0.7842085361480713
01250131.JPG,Musk_Deer,1,0.6135367751121521
01250132.JPG,Musk_Deer,1,0.7936829328536987
01250133.JPG,Musk_Deer,1,0.8969646692276001
01250134.JPG,Musk_Deer,1,0.7218610644340515
01250143.JPG,Racoon_Dog,1,0.8842083811759949
01260156.JPG,Hare,1,0.857539713382721
01260157.JPG,Fox,1,0.4711906909942627
01290748.JPG,Racoon_Dog,1,0.8887622356414795
01290749.JPG,Racoon_Dog,1,0.8787891268730164
01290756.JPG,Racoon_Dog,1,0.8609150052070618
01290817.JPG,Bear,1,0.9183794260025024
01290818.JPG,Goral,1,0.5345351696014404
01300001.JPG,Musk_Deer,1,0.21019107103347778
